id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
DCP-LETT-373,"Darwin","C. R.","Henslow","J. S.",1837-08-16,"16 Aug [1837]","London, Gt Marlborough St, 36","","Royal Botanic Gardens, Kew (Henslow letters: 39 DAR/1/1/39)","","","DCP-LETT-373.xml"
DCP-LETT-373A,"Secretary of the Post Office
   ","","Darwin","C. R.",1837-08-25,"25 Aug 1837","","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-373A.xml"
DCP-LETT-374,"Darwin","C. R.","Fox","W. D.",1837-08-28,"28 Aug [1837]","London, Gt Marlborough St, 36","","University of British Columbia Library, Rare Books and Special Collections (Pearce/Darwin Fox collection RBSC-ARC-1721-1-76)","","","DCP-LETT-374.xml"
DCP-LETT-375,"Darwin","C. R.","Wedgwood","Elizabeth",1837-08-28,"[28 Aug 1837]","London, Gt Marlborough St, 36","","V&A / Wedgwood Collection (MS W/M 228)","","","DCP-LETT-375.xml"
DCP-LETT-376,"Lyell","Charles","Darwin","C. R.",1837-08-29,"29 Aug and 5 Sept 1837","unstated","","K. M. Lyell, ed. (1881) 2: 20–3; Lyell, K. M., ed. 1881 2: 20–3","","","DCP-LETT-376.xml"
DCP-LETT-377,"Secretary of the Post Office
   ","","Darwin","C. R.",1837-08-31,"31 Aug 1837","Treasury Chambers","","Fossil Mammalia, pp. ii–iii; Fossil Mammalia: ii","","","DCP-LETT-377.xml"
DCP-LETT-377A,"Smith, Elder & Co","","Darwin","C. R.",1837-09-12,"12 Sept 1837","London, Cornhill, 65","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-377A.xml"
DCP-LETT-378,"Darwin","C. R.","Henslow","J. S.",1837-09-20,"[20 Sept 1837]","London, Gt Marlborough St, 36","","Royal Botanic Gardens, Kew (Henslow letters: 40 DAR/1/1/40)","","","DCP-LETT-378.xml"
DCP-LETT-378A,"Darwin","C. R.","Spearman","A. Y.",1837-09-20,"20 Sept 1837","London, Gt Marlborough St, 36","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-378A.xml"
DCP-LETT-380,"Darwin","C. R.","Shoberl","William",1837-09-22,"[22 or 23] Sept 1837","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.8)","","","DCP-LETT-380.xml"
DCP-LETT-381,"Darwin","C. R.","Henslow","J. S.",1837-09-23,"[23 Sept 1837]","London, Gt Marlborough St, 36","","Royal Botanic Gardens, Kew (Henslow letters: 41 DAR/1/1/41)","","","DCP-LETT-381.xml"
DCP-LETT-381A,"Baring","F. T.","Darwin","C. R.",1837-10-11,"11 Oct 1837","","","The National Archives (TNA) (Treasury out–letter book T 27/137 p. 322)","","","DCP-LETT-381A.xml"
DCP-LETT-382,"Darwin","C. R.","Henslow","J. S.",1837-10-14,"14 Oct [1837]","Shrewsbury","","Royal Botanic Gardens, Kew (Henslow letters: 42 DAR/1/1/42)","","","DCP-LETT-382.xml"
DCP-LETT-383,"Darwin","C. R.","Geological Society of London","",1837-10-20,"20 Oct 1837","Maer","","Geological Society of London (GSL/COM/P/4/2/65)","","","DCP-LETT-383.xml"
DCP-LETT-383A,"Darwin","C. R.","Lonsdale","William",1837-05-01,"[May? 1837]","London, Gt Marlborough St, 36","","Geological Society of London (GSL/L/R/3/169)","","","DCP-LETT-383A.xml"
DCP-LETT-383F,"Darwin","C. R.","Colburn","Henry",1837-10-23,"[23 Oct 1837]","London","","Peter Harrington (dealer) (September 2020)","","","DCP-LETT-383F.xml"
DCP-LETT-384,"Darwin","C. R.","Henslow","J. S.",1837-11-04,"[4 Nov 1837]","London, Gt Marlborough St, 36","","Royal Botanic Gardens, Kew (Henslow letters: 43 DAR/1/1/43)","","","DCP-LETT-384.xml"
DCP-LETT-385,"Wedgwood","Elizabeth","Darwin","C. R.",1837-11-10,"10 Nov [1837]","Maer","","DAR 204: 189","","","DCP-LETT-385.xml"
DCP-LETT-386,"FitzRoy","Robert","Darwin","C. R.",1837-11-15,"15 Nov 1837","London, Chester St, 31","","DAR 164: 132","","","DCP-LETT-386.xml"
DCP-LETT-387,"FitzRoy","Robert","Darwin","C. R.",1837-11-16,"16 Nov 1837","London, Chester St, 31","","DAR 164: 133","","","DCP-LETT-387.xml"
DCP-LETT-388,"Darwin","C. R.","Henslow","J. S.",1837-11-19,"[19 Nov 1837]","London, Gt Marlborough St, 36","","Royal Botanic Gardens, Kew (Henslow letters: 44 DAR/1/1/44)","","","DCP-LETT-388.xml"
DCP-LETT-389,"Darwin","C. R.","Owen","Richard",1837-12-01,"[c. Dec 1837]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.14)","","","DCP-LETT-389.xml"
DCP-LETT-390,"Darwin","S. E.","Darwin","C. R.",1837-12-01,"[early Dec 1837?]","unstated","","DAR 205.2: 226","","","DCP-LETT-390.xml"
DCP-LETT-391,"Darwin","C. R.","Jenyns","Leonard",1837-12-03,"3 Dec [1837]","London, Gt Marlborough St, 36","","Bath Royal Literary and Scientific Institution","","","DCP-LETT-391.xml"
DCP-LETT-392,"Darwin","C. R.","Jenyns","Leonard",1837-12-04,"[4 Dec 1837]","London, Gt Marlborough St, 36","","Bath Royal Literary and Scientific Institution","","","DCP-LETT-392.xml"
DCP-LETT-393,"Darwin","C. R.","Fox","W. D.",1837-12-11,"[11 Dec 1837]","London, Gt Marlborough St, 36","","Christ’s College Library, Cambridge (MS 53 Fox 53)","","","DCP-LETT-393.xml"
DCP-LETT-394,"Darwin","C. R.","Lyell","Charles",1837-12-19,"[19 Dec 1837]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.9)","","","DCP-LETT-394.xml"
DCP-LETT-395,"Darwin","C. R.","Owen","Richard",1837-12-28,"28 [Dec 1837]","London, Gt Marlborough St, 36","","Natural History Museum, Library and Archives (General Special Collections Owen correspondence 9/209)","","","DCP-LETT-395.xml"
DCP-LETT-396,"Darwin","C. R.","Owen","Richard",1837-12-28,"[28 Dec 1837]","London, Gt Marlborough St, 36","","Archives of the New York Botanical Garden (Charles Finney Cox Collection)","","","DCP-LETT-396.xml"
DCP-LETT-397,"Darwin","C. R.","Owen","Richard",1839-01-01,"[1839 – Apr 1840]","London, Upper Gower St, 12","","Charles Hamilton (dealer) (13 June 1974)","","","DCP-LETT-397.xml"
DCP-LETT-398,"Darwin","C. R.","Parish","Woodbine",1839-01-01,"[Jan 1839?]","unstated","","Shuttleworth 1910, p. 412 n.; Shuttleworth, N. L. K. 1910: 412 n.","","","DCP-LETT-398.xml"
DCP-LETT-399,"Darwin","C. R.","Wynne","[–] (a)",1838-02-01,"[Feb–July 1838]","unstated","","DAR 206: 42","","","DCP-LETT-399.xml"
DCP-LETT-399A,"Darwin","C. R.","Owen","Richard",1838-01-01,"[Jan 1838]","London, Gt Marlborough St, 36","","Kenneth W. Rendell (dealer) (1990)","","","DCP-LETT-399A.xml"
DCP-LETT-400,"Darwin","C. R.","Henslow","J. S.",1838-01-21,"[21 Jan 1838]","London, Gt Marlborough St, 36","","Historical Society of Pennsylvania (Dreer collection)","","","DCP-LETT-400.xml"
DCP-LETT-401,"Darwin","C. R.","Gould","John",1838-02-01,"[Feb 1838]","London, Gt Marlborough St, 36","","William Patrick Watson (dealer) (April 2014)","","","DCP-LETT-401.xml"
DCP-LETT-402,"Lindsay-Carnegie","W. F.","Lyell","Charles",1838-02-14,"[14 Feb 1838]","Edinburgh","","DAR 170: 3","","","DCP-LETT-402.xml"
DCP-LETT-402A,"Darwin","C. R.","Spearman","A. Y.",1838-02-16,"16 Feb 1838","London, Gt Marlborough St, 36","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-402A.xml"
DCP-LETT-402B,"Children","J. G.","Darwin","C. R.",1838-02-21,"21 Feb 1838","British Museum","","Natural History Museum, Library and Archives (Archives DF ZOO/205/1/74)","","","DCP-LETT-402B.xml"
DCP-LETT-402C,"Spearman","A. Y.","Darwin","C. R.",1838-02-23,"23 Feb 1838","","","The National Archives (TNA) (Treasury out–letter book T 27/137 p. 443)","","","DCP-LETT-402C.xml"
DCP-LETT-402F,"Darwin","C. R.","Children","J. G.",1838-02-22,"22 Feb [1838]","London, Gt Marlborough St, 36","","British Museum (Officers’ Reports 20 (1838): 5314)","","","DCP-LETT-402F.xml"
DCP-LETT-403,"FitzRoy","Robert","Darwin","C. R.",1838-02-26,"26 Feb 1838","London, Chester St, 31","","DAR 204: 145","","","DCP-LETT-403.xml"
DCP-LETT-404,"Buckland","William","Geological Society of London","",1838-03-09,"9 Mar 1838","unstated","","Geological Society of London (GSL/COM/P/4/2/47)","","","DCP-LETT-404.xml"
DCP-LETT-405,"James","R. B.","Lyell","Charles",1838-03-10,"[c. 10 Mar 1838]","unstated","","DAR 168: 43","","","DCP-LETT-405.xml"
DCP-LETT-406,"Darwin","C. R.","Henslow","J. S.",1838-03-26,"[26 Mar 1838]","London, Gt Marlborough St, 36","","DAR 93: A1–2","","","DCP-LETT-406.xml"
DCP-LETT-407,"Darwin","C. R.","Darwin","S. E.",1838-04-01,"[1 Apr 1838]","London, Gt Marlborough St, 36","","DAR 223: 39","","","DCP-LETT-407.xml"
DCP-LETT-408,"Horner","Leonard","Darwin","C. R.",1838-04-07,"7 Apr [1838]","London, Bedford Place, 2","","DAR 210.8: 1","","","DCP-LETT-408.xml"
DCP-LETT-408F,"Darwin","C. R.","Gould","John",1838-04-13,"[13 Apr 1838]","","","Dr Daniel C. Devor (private collection)","","","DCP-LETT-408F.xml"
DCP-LETT-409A,"Gould","John","Darwin","C. R.",1838-04-13,"[13 Apr] 1838","","","Natural History Museum, Library and Archives (Tring Museum Correspondence)","","","DCP-LETT-409A.xml"
DCP-LETT-410,"Darwin","C. R.","Darwin","S. E.",1838-04-26,"[26 Apr 1838]","London, Gt Marlborough St, 36","","DAR 92: A5–6","","","DCP-LETT-410.xml"
DCP-LETT-411,"Darwin","C. R.","Darwin","Caroline",1838-05-01,"[May 1838]","London, Gt Marlborough St, 36","","DAR 154: 53","","","DCP-LETT-411.xml"
DCP-LETT-411A,"Darwin","C. R.","Whitley","C. T.",1838-05-08,"[8 May 1838]","London, Gt Marlborough St, 36","","Shrewsbury School, Taylor Library","","","DCP-LETT-411A.xml"
DCP-LETT-412,"Darwin","C. R.","Lonsdale","William",1838-05-15,"[15 May 1838]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.)","","","DCP-LETT-412.xml"
DCP-LETT-413,"Darwin","C. R.","Darwin","S. E.",1838-05-15,"[15 May 1838]","London, Gt Marlborough St, 36","","DAR 223: 38","","","DCP-LETT-413.xml"
DCP-LETT-414,"Sedgwick","Adam","Geological Society of London","",1838-05-15,"[after 15 May 1838]","unstated","","Geological Society of London (GSL/COM/P/4/2/48)","","","DCP-LETT-414.xml"
DCP-LETT-415,"Darwin","C. R.","Royle","J. F.",1838-05-24,"[24 May 1838]","London, Gt Marlborough St, 36","","DAR 147: 397","","","DCP-LETT-415.xml"
DCP-LETT-415A,"Darwin","C. R.","Wood","Charles",1838-05-24,"24 May 1838","London, Gt Marlborough St, 36","","The National Archives (TNA) (ADM 1 4548/Pro D170)","","","DCP-LETT-415A.xml"
DCP-LETT-415B,"Beaufort","Francis","Darwin","C. R.",1838-05-26,"26 May [1838]","","","United Kingdon Hydrographic Office Archive (Letter Book no. 8, p. 190)","","","DCP-LETT-415B.xml"
DCP-LETT-416,"Darwin","C. R.","Waterhouse","G. R.",1838-08-01,"[Aug 1838–40]","unstated","","Cleveland Health Sciences Library","","","DCP-LETT-416.xml"
DCP-LETT-417,"Darwin","C. R.","Lonsdale","William",1838-06-01,"[c. June 1838]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.)","","","DCP-LETT-417.xml"
DCP-LETT-418,"Fox","W. D.","Darwin","C. R.",1838-11-01,"[c. Nov 1838]","Delamere","","DAR 164: 173","","","DCP-LETT-418.xml"
DCP-LETT-418F,"Darwin","C. R.","Owen","Richard",1837-12-15,"[15 Dec 1837 – 9 June 1838]","","","DAR 185: 115","","","DCP-LETT-418F.xml"
DCP-LETT-419,"Darwin","C. R.","Fox","W. D.",1838-06-15,"[15 June 1838]","London, Gt Marlborough St, 36","","Christ’s College Library, Cambridge (MS 53 Fox 54)","","","DCP-LETT-419.xml"
DCP-LETT-420,"Darwin","C. R.","Darwin","C. R.",1838-07-01,"[July 1838]","unstated","","DAR 210.8: 2","","","DCP-LETT-420.xml"
DCP-LETT-421,"Walker","Francis","Darwin","C. R.",1838-07-06,"6 July [1838]","Southgate","","DAR 205.3: 293","","","DCP-LETT-421.xml"
DCP-LETT-421A,"Grateloup","J. P. S. de","Darwin","C. R.",1838-07-18,"18 July 1838","Bordeaux","","Geological Society of London (GSL/L/R/4/5)","","","DCP-LETT-421A.xml"
DCP-LETT-421F,"Darwin","C. R.","Spring Rice","Thomas",1838-07-07,"[before 7 July 1838]","","","House of Commons papers; accounts and papers, 1837/38, XXXVI, 307; House of Commons papers; accounts and papers, 1837/38, XXXVI, 307","","","DCP-LETT-421F.xml"
DCP-LETT-422,"Darwin","C. R.","Broderip","W. J.",1838-08-01,"[Aug–Dec 1838]","London, Gt Marlborough St, 36","","Fitzwilliam Museum, Cambridge (GEN/D/DARWIN (C)/3)","","","DCP-LETT-422.xml"
DCP-LETT-423,"Darwin","C. R.","Wedgwood","Emma",1838-08-07,"[7 Aug 1838]","London, Gt Marlborough St, 36","","DAR 210.8: 3","","","DCP-LETT-423.xml"
DCP-LETT-424,"Darwin","C. R.","Lyell","Charles",1838-08-09,"9 Aug [1838]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.10)","","","DCP-LETT-424.xml"
DCP-LETT-424A,"Darwin","C. R.","Spearman","A. Y.",1838-08-18,"18 Aug 1838","London, Gt Marlborough St, 36","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-424A.xml"
DCP-LETT-425,"Lyell","Charles","Darwin","C. R.",1838-09-06,"6 and 8 Sept 1838","unstated","","K. M. Lyell 1881 2: 43; Lyell, K. M. 1881 2: 43","","","DCP-LETT-425.xml"
DCP-LETT-426,"Darwin","C. R.","Geological Society of London","",1838-09-07,"7 Sept 1838","London, Gt Marlborough St, 36","","Geological Society of London (GSL/COM/P/4/2/8)","","","DCP-LETT-426.xml"
DCP-LETT-427,"Darwin","C. R.","Unidentified","",1838-09-12,"12 Sept [1838]","London, Gt Marlborough St, 36","","The Morgan Library and Museum, New York (Gordon N. Ray Collection MA 13958)","","","DCP-LETT-427.xml"
DCP-LETT-428,"Darwin","C. R.","Lyell","Charles",1838-09-14,"[14] Sept [1838]","London, Gt Marlborough St, 36","","American Philosophical Society (Mss.B.D25.11)","","","DCP-LETT-428.xml"
DCP-LETT-428A,"Darwin","C. R.","Spearman","A. Y.",1838-09-22,"22 Sept 1838","London, Gt Marlborough St, 36","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-428A.xml"
DCP-LETT-429,"Sulivan","B. J.","Darwin","C. R.",1838-10-20,"20 Oct 1838","HMS Arrow , Berkeley Sound","","DAR 39: 18–19","","","DCP-LETT-429.xml"
DCP-LETT-429A,"Darwin","C. R.","Henslow","J. S.",1838-11-03,"3 Nov 1838","","","Smithsonian Libraries and Archives (Dibner Library of the History of Science and Technology MSS 2031 A. Gift of H. W. Lende Jr)","","","DCP-LETT-429A.xml"
DCP-LETT-430,"Darwin","C. R.","Herschel","J. F. W.",1838-11-02,"2 [Nov 1838]","London, Gt Marlborough St, 36","","The Royal Society (HS6: 10)","","","DCP-LETT-430.xml"
DCP-LETT-431,"Darwin","Caroline","Darwin","C. R.",1838-11-11,"[11 Nov 1838]","unstated","","DAR 204: 173","","","DCP-LETT-431.xml"
DCP-LETT-431F,"Henslow","J. S.","Darwin","C. R.",1838-11-03,"[after 3 Nov 1838]","","","Journal of researches, p. 629","","","DCP-LETT-431F.xml"
DCP-LETT-432,"Darwin","C. R.","Lyell","Charles",1838-11-12,"[12 Nov 1838]","Shrewsbury","","American Philosophical Society (Mss.B.D25.12)","","","DCP-LETT-432.xml"
DCP-LETT-433,"Darwin","R. W.","Wedgwood","Josiah, II",1838-11-13,"13 Nov 1838","Shrewsbury","","V&A / Wedgwood Collection (MS W/M 96)","","","DCP-LETT-433.xml"
DCP-LETT-434,"Wedgwood","Emma","Darwin","Catherine",1838-11-13,"[13 Nov 1838]","Maer","","DAR 204: 174","","","DCP-LETT-434.xml"
DCP-LETT-435,"Darwin","E. A.","Darwin","C. R.",1838-11-14,"[14 Nov 1838]","unstated","","DAR 204: 164","","","DCP-LETT-435.xml"
DCP-LETT-436,"Wedgwood","Charlotte","Darwin","C. R.",1838-11-14,"14 Nov [1838]","Onibury","","DAR 204: 169","","","DCP-LETT-436.xml"
DCP-LETT-437,"Darwin","C. R.","Wedgwood","Emma",1838-11-14,"[14 Nov 1838]","Shrewsbury","","DAR 210.8: 4","","","DCP-LETT-437.xml"
DCP-LETT-438,"Wedgwood","Josiah, II","Darwin","R. W.",1838-11-15,"15 Nov 1838","Maer","","V&A / Wedgwood Collection (MS W/M 198)","","","DCP-LETT-438.xml"
DCP-LETT-439,"Mostyn Owen","William","Darwin","C. R.",1838-11-21,"21 Nov 1838","Woodhouse","","DAR 204: 171","","","DCP-LETT-439.xml"
DCP-LETT-440,"Darwin","C. R.","Wedgwood","Emma",1838-11-21,"[21 Nov 1838]","London, Gt Marlborough St, 36","","DAR 210.8:5","","","DCP-LETT-440.xml"
DCP-LETT-441,"Wedgwood","Emma","Darwin","C. R.",1838-11-21,"[21–2 Nov 1838]","Maer","","DAR 204: 150","","","DCP-LETT-441.xml"
DCP-LETT-442,"Jenyns","Harriet","Darwin","C. R.",1838-11-22,"22 Nov [1838]","Cambridge","","DAR 204: 165","","","DCP-LETT-442.xml"
DCP-LETT-443,"Darwin","C. R.","Whitley","C. T.",1838-11-23,"23 Nov [1838]","Athenaeum Club","","Shrewsbury School, Taylor Library","","","DCP-LETT-443.xml"
DCP-LETT-444,"Wedgwood","Emma","Darwin","C. R.",1838-11-25,"[25 or 26] Nov 1838","Maer","","DAR 204: 151","","","DCP-LETT-444.xml"
DCP-LETT-445,"Darwin","C. R.","Wedgwood","Emma",1838-11-27,"[27 Nov 1838]","Athenaeum Club","","DAR 210.8: 6","","","DCP-LETT-445.xml"
DCP-LETT-446,"Mostyn Owen","S. H.","Darwin","C. R.",1838-11-27,"[27 Nov 1838]","unstated","","DAR 204: 63","","","DCP-LETT-446.xml"
DCP-LETT-447,"Wedgwood","Emma","Darwin","C. R.",1838-11-30,"[30 Nov 1838]","Maer","","DAR 204: 152","","","DCP-LETT-447.xml"
DCP-LETT-448,"Darwin","C. R.","Wedgwood","Emma",1838-11-30,"[30 Nov – 1 Dec 1838]","London, Gt Marlborough St, 36","","DAR 210.8: 7","","","DCP-LETT-448.xml"
DCP-LETT-449,"Wedgwood","Emma","Darwin","C. R.",1838-12-03,"[3 Dec 1838]","Maer","","DAR 204: 153","","","DCP-LETT-449.xml"
DCP-LETT-450,"Wedgwood","Charlotte","Darwin","C. R.",1838-12-04,"4 Dec [1838]","Shrewsbury","","DAR 204: 170","","","DCP-LETT-450.xml"
DCP-LETT-451,"Darwin","C. R.","Gray","G. R.",1838-12-04,"[4 Dec 1838]","London, Gt Marlborough St, 36","","Sotheby’s (dealers) (14 December 1976)","","","DCP-LETT-451.xml"
DCP-LETT-452,"Bell","Thomas","Darwin","C. R.",1838-12-05,"[5 Dec 1838]","Hornsey","","DAR 204: 163","","","DCP-LETT-452.xml"
DCP-LETT-453,"Darwin","C. R.","Jukes","J. B.",1838-12-06,"6 Dec 1838","Geological Society","","University of Oklahoma Libraries History of Science Collections","","","DCP-LETT-453.xml"
DCP-LETT-454,"Darwin","C. R.","Gray","G. R.",1838-12-06,"[6 Dec 1838]","London, Gt Marlborough St, 36","","Leiden University Libraries (BPL 885 / Darwin s.a)","","","DCP-LETT-454.xml"
DCP-LETT-455,"Way","Albert","Darwin","C. R.",1838-12-09,"9 Dec 1838","Leamington","","DAR 204: 148","","","DCP-LETT-455.xml"
DCP-LETT-456,"Henslow","J. S.","Darwin","C. R.",1838-12-16,"16 Dec 1838","Cambridge","","DAR 204: 166","","","DCP-LETT-456.xml"
DCP-LETT-457,"Yarrell","William","Darwin","C. R.",1838-12-17,"[c. 17 Dec 1838]","unstated","","DAR 205.7: 287","","","DCP-LETT-457.xml"
DCP-LETT-458,"Darwin","C. R.","Secretary","American Philosophical Society",1838-12-20,"20 Dec 1838","Somerset House","","American Philosophical Society (Mss.B.D25.13)","","","DCP-LETT-458.xml"
DCP-LETT-459,"Darwin","C. R.","Sedgwick","Adam",1838-12-21,"21 [Dec 1838]","London, Gt Marlborough St, 36","","Cambridge University Library Add 7652 IB: 175","","","DCP-LETT-459.xml"
DCP-LETT-460,"Wedgwood","Emma","Darwin","C. R.",1838-12-23,"[23 Dec 1838]","Maer","","DAR 204: 154","","","DCP-LETT-460.xml"
DCP-LETT-461,"Darwin","C. R.","Jukes","J. B.",1838-12-25,"25 Dec [1838]","Athenaeum Club","","University of Oklahoma Libraries History of Science Collections","","","DCP-LETT-461.xml"
DCP-LETT-462,"Wedgwood","Emma","Darwin","C. R.",1838-12-26,"[26 Dec 1838]","Maer","","DAR 204: 155","","","DCP-LETT-462.xml"
DCP-LETT-463,"Darwin","C. R.","Wedgwood","Emma",1838-12-29,"[29 Dec 1838]","London, Gt Marlborough St, 36","","DAR 210.8: 8","","","DCP-LETT-463.xml"
DCP-LETT-464,"Wedgwood","Emma","Darwin","C. R.",1838-12-29,"[29 Dec 1838]","Maer","","DAR 204: 156","","","DCP-LETT-464.xml"
DCP-LETT-465,"Wedgwood","Emma","Darwin","C. R.",1838-12-30,"[30 Dec 1838]","Maer","","DAR 204: 157","","","DCP-LETT-465.xml"
DCP-LETT-466,"Darwin","C. R.","Wedgwood","Emma",1838-12-31,"[31 Dec 1838 –] 1 Jan 1839","London, Upper Gower St, 12","","DAR 210.8: 9","","","DCP-LETT-466.xml"
DCP-LETT-467,"Yarrell","William","Darwin","C. R.",1838-12-01,"[Dec 1838]","unstated","","DAR 205.7: 286","","","DCP-LETT-467.xml"
DCP-LETT-468,"Darwin","C. R.","Mitchell","T. L.",1838-01-01,"[1838]","unstated","","Mitchell Library, Sydney (A 295/1, vol. VI., Misc. pp. 85–8)","","","DCP-LETT-468.xml"
DCP-LETT-470,"Darwin","C. R.","Babbage","Charles",1839-02-01,"[Feb 1839 – Aug 1842]","London, Upper Gower St, 12","","The British Library (Add MS 37191: 298)","","","DCP-LETT-470.xml"
DCP-LETT-471,"Wedgwood","Emma","Darwin","C. R.",1839-02-01,"[c. Feb 1839]","unstated","","DAR 210.8: 14","","","DCP-LETT-471.xml"
DCP-LETT-472,"Darwin","S. E.","Darwin","C. R.",1839-10-24,"[c. 24 Oct 1839]","unstated","","DAR 261.11: 25 (on display at Down House in 1991)","","","DCP-LETT-472.xml"
DCP-LETT-473,"Darwin","C. R.","Phillips","John",1839-03-18,"[18 Mar 1839]","London, Upper Gower St, 12","","Oxford University Museum of Natural History Archive Collections (John Phillips collection)","","","DCP-LETT-473.xml"
DCP-LETT-474,"Darwin","C. R.","Babbage","Charles",1839-10-01,"[Oct 1839 – Aug 1842]","London, Upper Gower St, 12","","The British Library (Add MS 37191: 296)","","","DCP-LETT-474.xml"
DCP-LETT-475,"Waterhouse","G. R.","Darwin","C. R.",1839-01-01,"[1839 – 10 Feb 1840]","unstated","","DAR 205.3: 295","","","DCP-LETT-475.xml"
DCP-LETT-476,"Darwin","C. R.","Babbage","Charles",1839-01-01,"[1839 – Aug 1842]","London, Upper Gower St, 12","","The British Library (Add 37191: 297)","","","DCP-LETT-476.xml"
DCP-LETT-476A,"Darwin","C. R.","Herbert","J. M.",1839-01-01,"[Jan 1839 – Sept 1842]","London","","Bonhams, New York (dealers) (11 December 2013)","","","DCP-LETT-476A.xml"
DCP-LETT-477,"Darwin","C. R.","Shillinglaw","John",1839-01-01,"[1839 – May 1842]","London, Upper Gower St, 12","","Fitzwilliam Museum, Cambridge (GEN/D/DARWIN (C)/4)","","","DCP-LETT-477.xml"
DCP-LETT-478,"Darwin","C. R.","Stokes","Charles",1839-01-01,"[1839 – Sept 1842]","London, Upper Gower St, 12","","Wellcome Collection","","","DCP-LETT-478.xml"
DCP-LETT-479,"Darwin","C. R.","Babbage","Charles",1839-02-19,"19 [Feb 1839 - Aug 1842]","London, Upper Gower St, 12","","The British Library (Add MS 37191: 299)","","","DCP-LETT-479.xml"
DCP-LETT-480,"Darwin","C. R.","Lyell","Charles",1839-01-09,"[c. 9 Jan 1839]","London, Upper Gower St, 12","","American Philosophical Society (Mss.B.D25.15)","","","DCP-LETT-480.xml"
DCP-LETT-481,"Darwin","C. R.","Wedgwood","Emma",1839-01-02,"2 [–3 Jan 1839]","Athenaeum Club","","DAR 210.8: 10","","","DCP-LETT-481.xml"
DCP-LETT-482,"Wedgwood","Emma","Darwin","C. R.",1839-01-03,"[3 Jan 1839]","Maer","","DAR 204: 158","","","DCP-LETT-482.xml"
DCP-LETT-483,"Darwin","C. R.","Whewell","William",1839-01-04,"4 [Jan 1839]","London, Upper Gower St, 12","","Trinity College, Cambridge (Add c 88: 5)","","","DCP-LETT-483.xml"
DCP-LETT-484,"Darwin","C. R.","Wedgwood","Emma",1839-01-06,"[6–7 Jan 1839]","London, Upper Gower St, 12","","DAR 210.8: 11","","","DCP-LETT-484.xml"
DCP-LETT-485,"Wedgwood","Emma","Darwin","C. R.",1839-01-07,"[7 Jan 1839]","Maer","","DAR 204: 159","","","DCP-LETT-485.xml"
DCP-LETT-486,"Wedgwood","Emma","Darwin","C. R.",1839-01-09,"[9 Jan 1839]","Maer","","DAR 204: 160","","","DCP-LETT-486.xml"
DCP-LETT-487,"Herbert","J. M.","Darwin","C. R.",1839-01-13,"13 Jan [1839]","Nutford","","DAR 204: 168","","","DCP-LETT-487.xml"
DCP-LETT-488,"Darwin","C. R.","Broderip","W. J.",1839-01-19,"19 Jan [1839]","London, Upper Gower St, 12","","Houghton Library, Harvard University (Autograph File, D)","","","DCP-LETT-488.xml"
DCP-LETT-489,"Darwin","C. R.","Wedgwood","Emma",1839-01-20,"[20 Jan 1839]","Athenaeum Club","","DAR 210.8: 12","","","DCP-LETT-489.xml"
DCP-LETT-490,"Wedgwood","Emma","Darwin","C. R.",1839-01-20,"[20–1 Jan 1839]","Maer","","DAR 204: 161","","","DCP-LETT-490.xml"
DCP-LETT-491,"Darwin","C. R.","Prince","E. C.",1839-01-21,"21 Jan [1839]","London, Upper Gower St, 12","","Archives of the New York Botanical Garden (Charles Finney Cox Collection)","","","DCP-LETT-491.xml"
DCP-LETT-492,"Wedgwood","Emma","Darwin","C. R.",1839-01-23,"[23 Jan 1839]","Maer","","DAR 204: 162","","","DCP-LETT-492.xml"
DCP-LETT-493,"Darwin","C. R.","Wedgwood","Emma",1839-01-26,"[26 Jan 1839]","Shrewsbury","","DAR 210.8: 13","","","DCP-LETT-493.xml"
DCP-LETT-494,"Blackwell","T. E.","Darwin","C. R.",1839-01-26,"26 Jan 1839","Hungerford","","Geological Society of London (GSL/L/R/4/121)","","","DCP-LETT-494.xml"
DCP-LETT-494A,"Darwin","C. R.","Spearman","A. Y.",1839-02-04,"4 Feb 1839","London, Upper Gower St, 12","","The National Archives (TNA) (T1/4524 paper 25824)","","","DCP-LETT-494A.xml"
DCP-LETT-495,"Henslow","J. S.","Darwin","C. R.",1839-02-07,"7 Feb 1839","Cambridge","","DAR 204: 167","","","DCP-LETT-495.xml"
